chr	start	end	pop1	pop2	metric	value
chr3L	16330002	16340001	OOA	AFR2	Dxy	0.266496
chr3L	16340002	16350001	AFR1	.	pi	0.32493
chr3L	16340002	16350001	AFR2	.	pi	0.153894
chr3L	16340002	16350001	OOA	.	pi	0.096252
chr3L	16340002	16350001	AFR2	AFR1	Dxy	0.285202
chr3L	16340002	16350001	OOA	AFR1	Dxy	0.282949
chr3L	16340002	16350001	OOA	AFR2	Dxy	0.129808
chr3L	16350002	16360001	AFR1	.	pi	0.351909
chr3L	16350002	16360001	AFR2	.	pi	0.136368
chr3L	16350002	16360001	OOA	.	pi	0.178697
chr3L	16350002	16360001	AFR2	AFR1	Dxy	0.286689
chr3L	16350002	16360001	OOA	AFR1	Dxy	0.305017
chr3L	16350002	16360001	OOA	AFR2	Dxy	0.172867
chr3L	16360002	16370001	AFR1	.	pi	0.307472
chr3L	16360002	16370001	AFR2	.	pi	0.143084
chr3L	16360002	16370001	OOA	.	pi	0.143429
chr3L	16360002	16370001	AFR2	AFR1	Dxy	0.277377
chr3L	16360002	16370001	OOA	AFR1	Dxy	0.273446
chr3L	16360002	16370001	OOA	AFR2	Dxy	0.155744
chr3L	16370002	16380001	AFR1	.	pi	0.38959
chr3L	16370002	16380001	AFR2	.	pi	0.236286
chr3L	16370002	16380001	OOA	.	pi	0.188368
chr3L	16370002	16380001	AFR2	AFR1	Dxy	0.345093
chr3L	16370002	16380001	OOA	AFR1	Dxy	0.365497
chr3L	16370002	16380001	OOA	AFR2	Dxy	0.253609
chr3L	16380002	16390001	AFR1	.	pi	0.375378
chr3L	16380002	16390001	AFR2	.	pi	0.224973
chr3L	16380002	16390001	OOA	.	pi	0.140103
chr3L	16380002	16390001	AFR2	AFR1	Dxy	0.385328
chr3L	16380002	16390001	OOA	AFR1	Dxy	0.374384
chr3L	16380002	16390001	OOA	AFR2	Dxy	0.197347
chr3L	16390002	16400001	AFR1	.	pi	0.250482
chr3L	16390002	16400001	AFR2	.	pi	0.331197
chr3L	16390002	16400001	OOA	.	pi	0.433731
chr3L	16390002	16400001	AFR2	AFR1	Dxy	0.31626
chr3L	16390002	16400001	OOA	AFR1	Dxy	0.431187
chr3L	16390002	16400001	OOA	AFR2	Dxy	0.420531
chr3L	16400002	16410001	AFR1	.	pi	0.283484
chr3L	16400002	16410001	AFR2	.	pi	0.372295
chr3L	16400002	16410001	OOA	.	pi	0.250347
chr3L	16400002	16410001	AFR2	AFR1	Dxy	0.344046
chr3L	16400002	16410001	OOA	AFR1	Dxy	0.294894
chr3L	16400002	16410001	OOA	AFR2	Dxy	0.376225
chr3L	16410002	16420001	AFR1	.	pi	0.300097
chr3L	16410002	16420001	AFR2	.	pi	0.257975
chr3L	16410002	16420001	OOA	.	pi	0.174438
chr3L	16410002	16420001	AFR2	AFR1	Dxy	0.355802
chr3L	16410002	16420001	OOA	AFR1	Dxy	0.32233
chr3L	16410002	16420001	OOA	AFR2	Dxy	0.232833
chr3L	16420002	16430001	AFR1	.	pi	0.193921
chr3L	16420002	16430001	AFR2	.	pi	0.0305171
chr3L	16420002	16430001	OOA	.	pi	0.143422
chr3L	16420002	16430001	AFR2	AFR1	Dxy	0.130021
chr3L	16420002	16430001	OOA	AFR1	Dxy	0.218719
chr3L	16420002	16430001	OOA	AFR2	Dxy	0.113572
chr3L	16430002	16440001	AFR1	.	pi	0.393576
chr3L	16430002	16440001	AFR2	.	pi	0.324507
chr3L	16430002	16440001	OOA	.	pi	0.30681
chr3L	16430002	16440001	AFR2	AFR1	Dxy	0.376622
chr3L	16430002	16440001	OOA	AFR1	Dxy	0.370293
chr3L	16430002	16440001	OOA	AFR2	Dxy	0.314242
chr3L	16440002	16450001	AFR1	.	pi	0.357888
chr3L	16440002	16450001	AFR2	.	pi	0.413662
chr3L	16440002	16450001	OOA	.	pi	0.354981
chr3L	16440002	16450001	AFR2	AFR1	Dxy	0.416592
chr3L	16440002	16450001	OOA	AFR1	Dxy	0.39478
chr3L	16440002	16450001	OOA	AFR2	Dxy	0.401638
chr3L	16450002	16460001	AFR1	.	pi	0.277113
chr3L	16450002	16460001	AFR2	.	pi	0.287959
chr3L	16450002	16460001	OOA	.	pi	0.254314
chr3L	16450002	16460001	AFR2	AFR1	Dxy	0.324959
chr3L	16450002	16460001	OOA	AFR1	Dxy	0.334569
chr3L	16450002	16460001	OOA	AFR2	Dxy	0.291032
chr3L	16460002	16470001	AFR1	.	pi	0.224993
chr3L	16460002	16470001	AFR2	.	pi	0.292527
chr3L	16460002	16470001	OOA	.	pi	0.175664
chr3L	16460002	16470001	AFR2	AFR1	Dxy	0.287587
chr3L	16460002	16470001	OOA	AFR1	Dxy	0.222435
chr3L	16460002	16470001	OOA	AFR2	Dxy	0.247155
chr3L	16470002	16480001	AFR1	.	pi	0.407834
chr3L	16470002	16480001	AFR2	.	pi	0.257854
chr3L	16470002	16480001	OOA	.	pi	0.176874
chr3L	16470002	16480001	AFR2	AFR1	Dxy	0.383522
chr3L	16470002	16480001	OOA	AFR1	Dxy	0.380363
chr3L	16470002	16480001	OOA	AFR2	Dxy	0.302361
chr3L	16480002	16490001	AFR1	.	pi	0.27372
chr3L	16480002	16490001	AFR2	.	pi	0.225595
chr3L	16480002	16490001	OOA	.	pi	0.147663
chr3L	16480002	16490001	AFR2	AFR1	Dxy	0.281931
chr3L	16480002	16490001	OOA	AFR1	Dxy	0.289251
chr3L	16480002	16490001	OOA	AFR2	Dxy	0.211138
chr3L	16490002	16500001	AFR1	.	pi	0.314754
chr3L	16490002	16500001	AFR2	.	pi	0.367394
chr3L	16490002	16500001	OOA	.	pi	0.25501
chr3L	16490002	16500001	AFR2	AFR1	Dxy	0.394081
chr3L	16490002	16500001	OOA	AFR1	Dxy	0.416926
chr3L	16490002	16500001	OOA	AFR2	Dxy	0.390317
chr3L	16500002	16510001	AFR1	.	pi	0.301277
chr3L	16500002	16510001	AFR2	.	pi	0.265642
chr3L	16500002	16510001	OOA	.	pi	0.30518
chr3L	16500002	16510001	AFR2	AFR1	Dxy	0.295567
chr3L	16500002	16510001	OOA	AFR1	Dxy	0.369881
chr3L	16500002	16510001	OOA	AFR2	Dxy	0.34073
chr3L	16510002	16520001	AFR1	.	pi	0.302036
chr3L	16510002	16520001	AFR2	.	pi	0.208197
chr3L	16510002	16520001	OOA	.	pi	0.0793994
chr3L	16510002	16520001	AFR2	AFR1	Dxy	0.286553
chr3L	16510002	16520001	OOA	AFR1	Dxy	0.236651
chr3L	16510002	16520001	OOA	AFR2	Dxy	0.153743
chr3L	16520002	16530001	AFR1	.	pi	0.377386
chr3L	16520002	16530001	AFR2	.	pi	0.333015
chr3L	16520002	16530001	OOA	.	pi	0.237915
chr3L	16520002	16530001	AFR2	AFR1	Dxy	0.407586
chr3L	16520002	16530001	OOA	AFR1	Dxy	0.384907
chr3L	16520002	16530001	OOA	AFR2	Dxy	0.30252
chr3L	16530002	16540001	AFR1	.	pi	0.298589
chr3L	16530002	16540001	AFR2	.	pi	0.308256
chr3L	16530002	16540001	OOA	.	pi	0.192669
chr3L	16530002	16540001	AFR2	AFR1	Dxy	0.356188
chr3L	16530002	16540001	OOA	AFR1	Dxy	0.38388
chr3L	16530002	16540001	OOA	AFR2	Dxy	0.294318
chr3L	16540002	16550001	AFR1	.	pi	0.322672
chr3L	16540002	16550001	AFR2	.	pi	0.311823
chr3L	16540002	16550001	OOA	.	pi	0.20967
chr3L	16540002	16550001	AFR2	AFR1	Dxy	0.370165
chr3L	16540002	16550001	OOA	AFR1	Dxy	0.382947
chr3L	16540002	16550001	OOA	AFR2	Dxy	0.312318
chr3L	16550002	16560001	AFR1	.	pi	0.29433
chr3L	16550002	16560001	AFR2	.	pi	0.274186
chr3L	16550002	16560001	OOA	.	pi	0.217397
chr3L	16550002	16560001	AFR2	AFR1	Dxy	0.348966
chr3L	16550002	16560001	OOA	AFR1	Dxy	0.290594
chr3L	16550002	16560001	OOA	AFR2	Dxy	0.276277
chr3L	16560002	16570001	AFR1	.	pi	0.447568
chr3L	16560002	16570001	AFR2	.	pi	0.229387
chr3L	16560002	16570001	OOA	.	pi	0.199555
chr3L	16560002	16570001	AFR2	AFR1	Dxy	0.425931
chr3L	16560002	16570001	OOA	AFR1	Dxy	0.440306
chr3L	16560002	16570001	OOA	AFR2	Dxy	0.238254
chr3L	16570002	16580001	AFR1	.	pi	0.3909
chr3L	16570002	16580001	AFR2	.	pi	0.314157
chr3L	16570002	16580001	OOA	.	pi	0.363678
chr3L	16570002	16580001	AFR2	AFR1	Dxy	0.643323
chr3L	16570002	16580001	OOA	AFR1	Dxy	0.377232
chr3L	16570002	16580001	OOA	AFR2	Dxy	0.660158
chr3L	16580002	16590001	AFR1	.	pi	0.235044
chr3L	16580002	16590001	AFR2	.	pi	0.0863309
chr3L	16580002	16590001	OOA	.	pi	0.0348344
chr3L	16580002	16590001	AFR2	AFR1	Dxy	0.169423
chr3L	16580002	16590001	OOA	AFR1	Dxy	0.148922
chr3L	16580002	16590001	OOA	AFR2	Dxy	0.0641215
chr3L	16590002	16600001	AFR1	.	pi	0.247768
chr3L	16590002	16600001	AFR2	.	pi	0.0894735
chr3L	16590002	16600001	OOA	.	pi	0.0601318
chr3L	16590002	16600001	AFR2	AFR1	Dxy	0.177777
chr3L	16590002	16600001	OOA	AFR1	Dxy	0.166536
chr3L	16590002	16600001	OOA	AFR2	Dxy	0.0748201
chr3L	16600002	16610001	AFR1	.	pi	0.324158
chr3L	16600002	16610001	AFR2	.	pi	0.191896
chr3L	16600002	16610001	OOA	.	pi	0.0627647
chr3L	16600002	16610001	AFR2	AFR1	Dxy	0.27749
chr3L	16600002	16610001	OOA	AFR1	Dxy	0.224154
chr3L	16600002	16610001	OOA	AFR2	Dxy	0.138902
chr3L	16610002	16620001	AFR1	.	pi	0.213999
chr3L	16610002	16620001	AFR2	.	pi	0.18537
chr3L	16610002	16620001	OOA	.	pi	0.450176
chr3L	16610002	16620001	AFR2	AFR1	Dxy	0.199481
chr3L	16610002	16620001	OOA	AFR1	Dxy	0.379262
chr3L	16610002	16620001	OOA	AFR2	Dxy	0.373319
chr3L	16620002	16630001	AFR1	.	pi	0.0716044
chr3L	16620002	16630001	AFR2	.	pi	0.305223
chr3L	16620002	16630001	OOA	.	pi	0.191783
chr3L	16620002	16630001	AFR2	AFR1	Dxy	0.210277
chr3L	16620002	16630001	OOA	AFR1	Dxy	0.1363
chr3L	16620002	16630001	OOA	AFR2	Dxy	0.254111
chr3L	16630002	16640001	AFR1	.	pi	0.312723
chr3L	16630002	16640001	AFR2	.	pi	0.183911
chr3L	16630002	16640001	OOA	.	pi	0.138439
chr3L	16630002	16640001	AFR2	AFR1	Dxy	0.277055
chr3L	16630002	16640001	OOA	AFR1	Dxy	0.267511
chr3L	16630002	16640001	OOA	AFR2	Dxy	0.19276
chr3L	16640002	16650001	AFR1	.	pi	0.341018
chr3L	16640002	16650001	AFR2	.	pi	0.408773
chr3L	16640002	16650001	OOA	.	pi	0.206715
chr3L	16640002	16650001	AFR2	AFR1	Dxy	0.398534
chr3L	16640002	16650001	OOA	AFR1	Dxy	0.300949
chr3L	16640002	16650001	OOA	AFR2	Dxy	0.362297
chr3L	16650002	16660001	AFR1	.	pi	0.307754
chr3L	16650002	16660001	AFR2	.	pi	0.198538
chr3L	16650002	16660001	OOA	.	pi	0.154593
chr3L	16650002	16660001	AFR2	AFR1	Dxy	0.269553
chr3L	16650002	16660001	OOA	AFR1	Dxy	0.254303
chr3L	16650002	16660001	OOA	AFR2	Dxy	0.189039
chr3L	16660002	16670001	AFR1	.	pi	0.260573
chr3L	16660002	16670001	AFR2	.	pi	0.197111
chr3L	16660002	16670001	OOA	.	pi	0.211856
chr3L	16660002	16670001	AFR2	AFR1	Dxy	0.291723
chr3L	16660002	16670001	OOA	AFR1	Dxy	0.253306
chr3L	16660002	16670001	OOA	AFR2	Dxy	0.265135
chr3L	16670002	16680001	AFR1	.	pi	0.23389
chr3L	16670002	16680001	AFR2	.	pi	0.309035
chr3L	16670002	16680001	OOA	.	pi	0.278406
chr3L	16670002	16680001	AFR2	AFR1	Dxy	0.301326
chr3L	16670002	16680001	OOA	AFR1	Dxy	0.32718
chr3L	16670002	16680001	OOA	AFR2	Dxy	0.352241
chr3L	16680002	16690001	AFR1	.	pi	0.360435
chr3L	16680002	16690001	AFR2	.	pi	0.222312
chr3L	16680002	16690001	OOA	.	pi	0.19834
chr3L	16680002	16690001	AFR2	AFR1	Dxy	0.324487
chr3L	16680002	16690001	OOA	AFR1	Dxy	0.315227
chr3L	16680002	16690001	OOA	AFR2	Dxy	0.211919
chr3L	16690002	16700001	AFR1	.	pi	0.278398
chr3L	16690002	16700001	AFR2	.	pi	0.188642
chr3L	16690002	16700001	OOA	.	pi	0.171402
chr3L	16690002	16700001	AFR2	AFR1	Dxy	0.272199
chr3L	16690002	16700001	OOA	AFR1	Dxy	0.322077
chr3L	16690002	16700001	OOA	AFR2	Dxy	0.216269
chr3L	16700002	16710001	AFR1	.	pi	0.339246
chr3L	16700002	16710001	AFR2	.	pi	0.2788
chr3L	16700002	16710001	OOA	.	pi	0.213613
chr3L	16700002	16710001	AFR2	AFR1	Dxy	0.334635
chr3L	16700002	16710001	OOA	AFR1	Dxy	0.306234
chr3L	16700002	16710001	OOA	AFR2	Dxy	0.275527
chr3L	16710002	16720001	AFR1	.	pi	0.351846
chr3L	16710002	16720001	AFR2	.	pi	0.279919
chr3L	16710002	16720001	OOA	.	pi	0.262565
chr3L	16710002	16720001	AFR2	AFR1	Dxy	0.461212
chr3L	16710002	16720001	OOA	AFR1	Dxy	0.471501
chr3L	16710002	16720001	OOA	AFR2	Dxy	0.326285
chr3L	16720002	16730001	AFR1	.	pi	0.371498
chr3L	16720002	16730001	AFR2	.	pi	0.27034
chr3L	16720002	16730001	OOA	.	pi	0.220988
chr3L	16720002	16730001	AFR2	AFR1	Dxy	0.346155
chr3L	16720002	16730001	OOA	AFR1	Dxy	0.328583
chr3L	16720002	16730001	OOA	AFR2	Dxy	0.24951
chr3L	16730002	16740001	AFR1	.	pi	0.272867
chr3L	16730002	16740001	AFR2	.	pi	0.262344
chr3L	16730002	16740001	OOA	.	pi	0.185089
chr3L	16730002	16740001	AFR2	AFR1	Dxy	0.282735
chr3L	16730002	16740001	OOA	AFR1	Dxy	0.26967
chr3L	16730002	16740001	OOA	AFR2	Dxy	0.24339
chr3L	16740002	16750001	AFR1	.	pi	0.321687
chr3L	16740002	16750001	AFR2	.	pi	0.283457
chr3L	16740002	16750001	OOA	.	pi	0.234294
chr3L	16740002	16750001	AFR2	AFR1	Dxy	0.324719
chr3L	16740002	16750001	OOA	AFR1	Dxy	0.306073
chr3L	16740002	16750001	OOA	AFR2	Dxy	0.294391
chr3L	16750002	16760001	AFR1	.	pi	0.360878
chr3L	16750002	16760001	AFR2	.	pi	0.328147
chr3L	16750002	16760001	OOA	.	pi	0.320269
chr3L	16750002	16760001	AFR2	AFR1	Dxy	0.36123
chr3L	16750002	16760001	OOA	AFR1	Dxy	0.376821
chr3L	16750002	16760001	OOA	AFR2	Dxy	0.379584
chr3L	16760002	16770001	AFR1	.	pi	0.264517
chr3L	16760002	16770001	AFR2	.	pi	0.283969
chr3L	16760002	16770001	OOA	.	pi	0.401476
chr3L	16760002	16770001	AFR2	AFR1	Dxy	0.287954
chr3L	16760002	16770001	OOA	AFR1	Dxy	0.374981
chr3L	16760002	16770001	OOA	AFR2	Dxy	0.382099
chr3L	16770002	16780001	AFR1	.	pi	0.424893
chr3L	16770002	16780001	AFR2	.	pi	0.297418
chr3L	16770002	16780001	OOA	.	pi	0.275549
chr3L	16770002	16780001	AFR2	AFR1	Dxy	0.381295
chr3L	16770002	16780001	OOA	AFR1	Dxy	0.404557
chr3L	16770002	16780001	OOA	AFR2	Dxy	0.360154
chr3L	16780002	16790001	AFR1	.	pi	0.314269
chr3L	16780002	16790001	AFR2	.	pi	0.286567
chr3L	16780002	16790001	OOA	.	pi	0.327748
chr3L	16780002	16790001	AFR2	AFR1	Dxy	0.348971
chr3L	16780002	16790001	OOA	AFR1	Dxy	0.344763
chr3L	16780002	16790001	OOA	AFR2	Dxy	0.376008
chr3L	16790002	16800001	AFR1	.	pi	0.311976
chr3L	16790002	16800001	AFR2	.	pi	0.222457
chr3L	16790002	16800001	OOA	.	pi	0.1379
chr3L	16790002	16800001	AFR2	AFR1	Dxy	0.318412
chr3L	16790002	16800001	OOA	AFR1	Dxy	0.250512
chr3L	16790002	16800001	OOA	AFR2	Dxy	0.203018
chr3L	16800002	16810001	AFR1	.	pi	0.326049
chr3L	16800002	16810001	AFR2	.	pi	0.253786
chr3L	16800002	16810001	OOA	.	pi	0.276571
chr3L	16800002	16810001	AFR2	AFR1	Dxy	0.313365
chr3L	16800002	16810001	OOA	AFR1	Dxy	0.365324
chr3L	16800002	16810001	OOA	AFR2	Dxy	0.29594
chr3L	16810002	16820001	AFR1	.	pi	0.326475
chr3L	16810002	16820001	AFR2	.	pi	0.248316
chr3L	16810002	16820001	OOA	.	pi	0.312499
chr3L	16810002	16820001	AFR2	AFR1	Dxy	0.296181
chr3L	16810002	16820001	OOA	AFR1	Dxy	0.342186
chr3L	16810002	16820001	OOA	AFR2	Dxy	0.29962
chr3L	16820002	16830001	AFR1	.	pi	0.283037
chr3L	16820002	16830001	AFR2	.	pi	0.254605
chr3L	16820002	16830001	OOA	.	pi	0.227976
chr3L	16820002	16830001	AFR2	AFR1	Dxy	0.285104
chr3L	16820002	16830001	OOA	AFR1	Dxy	0.290443
chr3L	16820002	16830001	OOA	AFR2	Dxy	0.251097
chr3L	16830002	16840001	AFR1	.	pi	0.295529
chr3L	16830002	16840001	AFR2	.	pi	0.249523
chr3L	16830002	16840001	OOA	.	pi	0.297229
chr3L	16830002	16840001	AFR2	AFR1	Dxy	0.317113
chr3L	16830002	16840001	OOA	AFR1	Dxy	0.338013
chr3L	16830002	16840001	OOA	AFR2	Dxy	0.310007
chr3L	16840002	16850001	AFR1	.	pi	0.243927
chr3L	16840002	16850001	AFR2	.	pi	0.180466
chr3L	16840002	16850001	OOA	.	pi	0.22623
chr3L	16840002	16850001	AFR2	AFR1	Dxy	0.381035
chr3L	16840002	16850001	OOA	AFR1	Dxy	0.2367
chr3L	16840002	16850001	OOA	AFR2	Dxy	0.410791
chr3L	16850002	16860001	AFR1	.	pi	0.350657
chr3L	16850002	16860001	AFR2	.	pi	0.304427
chr3L	16850002	16860001	OOA	.	pi	0.233587
chr3L	16850002	16860001	AFR2	AFR1	Dxy	0.488939
chr3L	16850002	16860001	OOA	AFR1	Dxy	0.369026
chr3L	16850002	16860001	OOA	AFR2	Dxy	0.587702
chr3L	16860002	16870001	AFR1	.	pi	0.222395
chr3L	16860002	16870001	AFR2	.	pi	0.129263
chr3L	16860002	16870001	OOA	.	pi	0.149592
chr3L	16860002	16870001	AFR2	AFR1	Dxy	0.197894
chr3L	16860002	16870001	OOA	AFR1	Dxy	0.241149
chr3L	16860002	16870001	OOA	AFR2	Dxy	0.167277
chr3L	16870002	16880001	AFR1	.	pi	0.392729
chr3L	16870002	16880001	AFR2	.	pi	0.26721
chr3L	16870002	16880001	OOA	.	pi	0.164625
chr3L	16870002	16880001	AFR2	AFR1	Dxy	0.365301
chr3L	16870002	16880001	OOA	AFR1	Dxy	0.354934
chr3L	16870002	16880001	OOA	AFR2	Dxy	0.232025
chr3L	16880002	16890001	AFR1	.	pi	0.298676
chr3L	16880002	16890001	AFR2	.	pi	0.202917
chr3L	16880002	16890001	OOA	.	pi	0.22301
chr3L	16880002	16890001	AFR2	AFR1	Dxy	0.266722
chr3L	16880002	16890001	OOA	AFR1	Dxy	0.291763
chr3L	16880002	16890001	OOA	AFR2	Dxy	0.2449
chr3L	16890002	16900001	AFR1	.	pi	0.266405
chr3L	16890002	16900001	AFR2	.	pi	0.170155
chr3L	16890002	16900001	OOA	.	pi	0.312883
chr3L	16890002	16900001	AFR2	AFR1	Dxy	0.233893
chr3L	16890002	16900001	OOA	AFR1	Dxy	0.330173
chr3L	16890002	16900001	OOA	AFR2	Dxy	0.271203
chr3L	16900002	16910001	AFR1	.	pi	0.287865
chr3L	16900002	16910001	AFR2	.	pi	0.226448
chr3L	16900002	16910001	OOA	.	pi	0.204122
chr3L	16900002	16910001	AFR2	AFR1	Dxy	0.263665
chr3L	16900002	16910001	OOA	AFR1	Dxy	0.291281
chr3L	16900002	16910001	OOA	AFR2	Dxy	0.254938
chr3L	16910002	16920001	AFR1	.	pi	0.308889
chr3L	16910002	16920001	AFR2	.	pi	0.310024
chr3L	16910002	16920001	OOA	.	pi	0.319826
chr3L	16910002	16920001	AFR2	AFR1	Dxy	0.360624
chr3L	16910002	16920001	OOA	AFR1	Dxy	0.376032
chr3L	16910002	16920001	OOA	AFR2	Dxy	0.321479
chr3L	16920002	16930001	AFR1	.	pi	0.385429
chr3L	16920002	16930001	AFR2	.	pi	0.216981
chr3L	16920002	16930001	OOA	.	pi	0.290075
chr3L	16920002	16930001	AFR2	AFR1	Dxy	0.380074
chr3L	16920002	16930001	OOA	AFR1	Dxy	0.386906
chr3L	16920002	16930001	OOA	AFR2	Dxy	0.28456
chr3L	16930002	16940001	AFR1	.	pi	0.41159
chr3L	16930002	16940001	AFR2	.	pi	0.305638
chr3L	16930002	16940001	OOA	.	pi	0.298184
chr3L	16930002	16940001	AFR2	AFR1	Dxy	0.402202
chr3L	16930002	16940001	OOA	AFR1	Dxy	0.421113
chr3L	16930002	16940001	OOA	AFR2	Dxy	0.319208
chr3L	16940002	16950001	AFR1	.	pi	0.396128
chr3L	16940002	16950001	AFR2	.	pi	0.369672
chr3L	16940002	16950001	OOA	.	pi	0.290487
chr3L	16940002	16950001	AFR2	AFR1	Dxy	0.457233
chr3L	16940002	16950001	OOA	AFR1	Dxy	0.474817
chr3L	16940002	16950001	OOA	AFR2	Dxy	0.359597
chr3L	16950002	16960001	AFR1	.	pi	0.24903
chr3L	16950002	16960001	AFR2	.	pi	0.137762
chr3L	16950002	16960001	OOA	.	pi	0.149275
chr3L	16950002	16960001	AFR2	AFR1	Dxy	0.229249
chr3L	16950002	16960001	OOA	AFR1	Dxy	0.353147
chr3L	16950002	16960001	OOA	AFR2	Dxy	0.210785
chr3L	16960002	16970001	AFR1	.	pi	0.366267
chr3L	16960002	16970001	AFR2	.	pi	0.253481
chr3L	16960002	16970001	OOA	.	pi	0.139561
chr3L	16960002	16970001	AFR2	AFR1	Dxy	0.397357
chr3L	16960002	16970001	OOA	AFR1	Dxy	0.370406
chr3L	16960002	16970001	OOA	AFR2	Dxy	0.274286
chr3L	16970002	16980001	AFR1	.	pi	0.276854
chr3L	16970002	16980001	AFR2	.	pi	0.258308
chr3L	16970002	16980001	OOA	.	pi	0.194306
chr3L	16970002	16980001	AFR2	AFR1	Dxy	0.285841
chr3L	16970002	16980001	OOA	AFR1	Dxy	0.265179
chr3L	16970002	16980001	OOA	AFR2	Dxy	0.23464
chr3L	16980002	16990001	AFR1	.	pi	0.246461
chr3L	16980002	16990001	AFR2	.	pi	0.231268
chr3L	16980002	16990001	OOA	.	pi	0.285666
chr3L	16980002	16990001	AFR2	AFR1	Dxy	0.257284
chr3L	16980002	16990001	OOA	AFR1	Dxy	0.321504
chr3L	16980002	16990001	OOA	AFR2	Dxy	0.284699
chr3L	16990002	17000001	AFR1	.	pi	0.2696
chr3L	16990002	17000001	AFR2	.	pi	0.320388
chr3L	16990002	17000001	OOA	.	pi	0.32576
chr3L	16990002	17000001	AFR2	AFR1	Dxy	0.327173
chr3L	16990002	17000001	OOA	AFR1	Dxy	0.342392
chr3L	16990002	17000001	OOA	AFR2	Dxy	0.338372
chr3L	17000002	17010001	AFR1	.	pi	0.213081
chr3L	17000002	17010001	AFR2	.	pi	0.163204
chr3L	17000002	17010001	OOA	.	pi	0.211607
chr3L	17000002	17010001	AFR2	AFR1	Dxy	0.210998
chr3L	17000002	17010001	OOA	AFR1	Dxy	0.249816
chr3L	17000002	17010001	OOA	AFR2	Dxy	0.201831
chr3L	17010002	17020001	AFR1	.	pi	0.296315
chr3L	17010002	17020001	AFR2	.	pi	0.333921
chr3L	17010002	17020001	OOA	.	pi	0.431967
chr3L	17010002	17020001	AFR2	AFR1	Dxy	0.315339
chr3L	17010002	17020001	OOA	AFR1	Dxy	0.574565
chr3L	17010002	17020001	OOA	AFR2	Dxy	0.563513
chr3L	17020002	17030001	AFR1	.	pi	0.339162
chr3L	17020002	17030001	AFR2	.	pi	0.266618
chr3L	17020002	17030001	OOA	.	pi	0.290385
chr3L	17020002	17030001	AFR2	AFR1	Dxy	0.367873
chr3L	17020002	17030001	OOA	AFR1	Dxy	0.483848
chr3L	17020002	17030001	OOA	AFR2	Dxy	0.493157
chr3L	17030002	17040001	AFR1	.	pi	0.299807
chr3L	17030002	17040001	AFR2	.	pi	0.23944
chr3L	17030002	17040001	OOA	.	pi	0.131062
chr3L	17030002	17040001	AFR2	AFR1	Dxy	0.314562
chr3L	17030002	17040001	OOA	AFR1	Dxy	0.299483
chr3L	17030002	17040001	OOA	AFR2	Dxy	0.226191
chr3L	17040002	17050001	AFR1	.	pi	0.34437
chr3L	17040002	17050001	AFR2	.	pi	0.261287
chr3L	17040002	17050001	OOA	.	pi	0.243359
chr3L	17040002	17050001	AFR2	AFR1	Dxy	0.358197
chr3L	17040002	17050001	OOA	AFR1	Dxy	0.334349
chr3L	17040002	17050001	OOA	AFR2	Dxy	0.290903
chr3L	17050002	17060001	AFR1	.	pi	0.299717
chr3L	17050002	17060001	AFR2	.	pi	0.322752
chr3L	17050002	17060001	OOA	.	pi	0.286925
chr3L	17050002	17060001	AFR2	AFR1	Dxy	0.337088
chr3L	17050002	17060001	OOA	AFR1	Dxy	0.344486
chr3L	17050002	17060001	OOA	AFR2	Dxy	0.31948
chr3L	17060002	17070001	AFR1	.	pi	0.246419
chr3L	17060002	17070001	AFR2	.	pi	0.136898
chr3L	17060002	17070001	OOA	.	pi	0.266692
chr3L	17060002	17070001	AFR2	AFR1	Dxy	0.218862
chr3L	17060002	17070001	OOA	AFR1	Dxy	0.303188
chr3L	17060002	17070001	OOA	AFR2	Dxy	0.216808
chr3L	17070002	17080001	AFR1	.	pi	0.384257
chr3L	17070002	17080001	AFR2	.	pi	0.0453082
chr3L	17070002	17080001	OOA	.	pi	0.00710876
chr3L	17070002	17080001	AFR2	AFR1	Dxy	0.399765
chr3L	17070002	17080001	OOA	AFR1	Dxy	0.401465
chr3L	17070002	17080001	OOA	AFR2	Dxy	0.0266701
chr3L	17080002	17090001	AFR1	.	pi	0.364076
chr3L	17080002	17090001	AFR2	.	pi	0.269904
chr3L	17080002	17090001	OOA	.	pi	0.374143
chr3L	17080002	17090001	AFR2	AFR1	Dxy	0.602127
chr3L	17080002	17090001	OOA	AFR1	Dxy	0.584221
chr3L	17080002	17090001	OOA	AFR2	Dxy	0.329423
chr3L	17090002	17100001	AFR1	.	pi	0.232425
chr3L	17090002	17100001	AFR2	.	pi	0.254767
chr3L	17090002	17100001	OOA	.	pi	0.12305
chr3L	17090002	17100001	AFR2	AFR1	Dxy	0.254416
chr3L	17090002	17100001	OOA	AFR1	Dxy	0.220785
chr3L	17090002	17100001	OOA	AFR2	Dxy	0.238637
chr3L	17100002	17110001	AFR1	.	pi	0.228324
chr3L	17100002	17110001	AFR2	.	pi	0.136459
chr3L	17100002	17110001	OOA	.	pi	0.149671
chr3L	17100002	17110001	AFR2	AFR1	Dxy	0.194754
chr3L	17100002	17110001	OOA	AFR1	Dxy	0.233995
chr3L	17100002	17110001	OOA	AFR2	Dxy	0.174311
chr3L	17110002	17120001	AFR1	.	pi	0.30313
chr3L	17110002	17120001	AFR2	.	pi	0.0910458
